datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,Median Income,Median Rent,Median Home Value,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty
733,2012,48602,29656,20917,6444,11363.0,2314.0,7850.0,5007.0,2290.0,32504.0,450.0,63300.0,Saginaw,41431.649433347564,573.598395428452,80686.17429026891,21.729161046668466,70.53210142972755,7.802805503102239,29.17197452229299,63.78343949044586
734,2015,48602,30658,20644,6962,11732.0,2722.0,8607.0,5017.0,2736.0,34125.0,485.0,49800.0,Saginaw,42135.593122012346,598.8501879612011,61490.18424838724,22.70859155848392,67.33642116250245,8.878596124991846,31.788079470198678,58.289764145462996
735,2013,48602,29833,20902,6321,11495.0,2609.0,8373.0,5637.0,2144.0,32842.0,467.0,56500.0,Saginaw,41258.15283507256,586.6743004073712,70978.79651609523,21.187946234036133,70.06335266315826,8.745349110045922,25.6061148931088,67.32353994983876
736,2020,48602,30109,19040,6824,12846.0,1121.0,8482.0,4455.0,2093.0,36643.0,537.0,55600.0,Saginaw,41434.70395385049,607.2220075653663,62870.65851142339,22.66431963864625,63.236905908532336,3.7231392606861737,24.67578401320443,52.522989860881864
737,2018,48602,30043,19477,7266,12433.0,1836.0,8306.0,4397.0,2625.0,35761.0,518.0,50300.0,Saginaw,41677.99167287252,603.707941236206,58622.605104596834,24.185334354092465,64.8304097460307,6.1112405552042075,31.603660004815797,52.93763544425716
738,2016,48602,30589,20373,6726,12206.0,2306.0,8270.0,4291.0,2751.0,35034.0,485.0,48400.0,Saginaw,42719.067652193466,591.3897302995329,59017.03700308741,21.988296446434994,66.60237340220341,7.538657687403968,33.26481257557437,51.8863361547763
739,2019,48602,30199,20307,6463,12719.0,1555.0,8742.0,5287.0,2262.0,34671.0,528.0,50900.0,Saginaw,39688.49476055809,604.4107534704701,58266.11240842222,21.4013709063214,67.24394847511506,5.149177125070366,25.87508579272478,60.4781514527568
740,2013,48603,26593,22467,2382,12306.0,954.0,3135.0,2292.0,634.0,46645.0,636.0,125700.0,Saginaw,58598.3356370489,798.9825590130368,157912.1189747464,8.957244387620802,84.48463881472567,3.5874102207347796,20.22328548644338,73.11004784688994
741,2019,48603,26623,21339,2588,12658.0,574.0,2815.0,1788.0,502.0,53426.0,739.0,130800.0,Saginaw,61157.66839945707,845.9461113914347,149729.02756427554,9.72091800323029,80.1524997182887,2.156030499943658,17.83303730017762,63.51687388987567
742,2020,48603,26464,20815,2684,12906.0,710.0,2689.0,1481.0,810.0,56118.0,753.0,142300.0,Saginaw,63456.395941439885,851.4677312788095,160908.17816862493,10.142079806529624,78.65402055622734,2.6828899637243047,30.12272220156192,55.0762365191521
743,2017,48603,26547,21478,2826,12971.0,586.0,2431.0,1588.0,646.0,50733.0,691.0,123100.0,Saginaw,60571.4185500979,825.0024681788511,146972.21972911226,10.64527065205108,80.90556371718085,2.2074057332278603,26.573426573426573,65.3229123817359
744,2018,48603,26715,21841,2388,13057.0,503.0,2429.0,1652.0,435.0,53274.0,706.0,124900.0,Saginaw,62088.68119964795,822.8142982871843,145565.87231737864,8.938798427849523,81.75556803294029,1.882837357289912,17.908604363935776,68.01152737752162
745,2015,48603,26592,21814,2559,12536.0,786.0,2341.0,1564.0,581.0,49702.0,653.0,119900.0,Saginaw,61369.17946813942,806.2869541003388,148045.64440525364,9.623194945848375,82.03219013237064,2.9557761732851984,24.81845365228535,66.80905595899188
746,2014,48603,26703,22256,2316,12657.0,829.0,2626.0,1800.0,628.0,49015.0,651.0,121800.0,Saginaw,60592.748145613674,804.7715810016218,150570.16676804546,8.673182788450735,83.34644047485301,3.104520091375501,23.914699162223915,68.54531607006854
747,2012,48603,26802,22525,2231,12328.0,846.0,2969.0,2135.0,502.0,47432.0,615.0,133600.0,Saginaw,60459.820204360745,783.917807085551,170294.99028720264,8.324005671218567,84.04223565405566,3.15648085963734,16.908049848433816,71.90973391714381
748,2016,48603,26608,22031,2499,12595.0,695.0,2358.0,1485.0,611.0,51213.0,657.0,121500.0,Saginaw,62447.0974388247,801.1196965088518,148152.27264204793,9.391912206855082,82.79840649428743,2.6119963920625375,25.91178965224767,62.97709923664122
749,2011,48603,26772,22648,2036,12279.0,762.0,3123.0,2365.0,463.0,47074.0,606.0,137800.0,Saginaw,61245.23301872952,788.4312191305197,179283.53464717098,7.604960406394741,84.59584640669357,2.8462572837292694,14.825488312520013,75.72846621837976
750,2015,48604,13230,10733,1761,6252.0,829.0,2690.0,1455.0,1035.0,43414.0,617.0,77000.0,Saginaw,53605.11764978883,761.8362184990948,95075.18448043811,13.310657596371883,81.12622826908542,6.266061980347695,38.47583643122677,54.08921933085502
751,2013,48604,13217,11496,999,5821.0,984.0,2445.0,1680.0,602.0,41741.0,607.0,81500.0,Saginaw,52437.627351828865,762.5509643410586,102385.34364711084,7.558447454036468,86.97889082242565,7.444957252023908,24.621676891615543,68.71165644171779
752,2012,48604,13083,11623,645,5915.0,811.0,2218.0,1793.0,336.0,46101.0,593.0,84300.0,Saginaw,58763.24361699347,755.8752188646043,107454.09941026333,4.930061912405412,88.8404800122296,6.198884048001223,15.1487826871055,80.83859332732192
753,2017,48604,12601,10443,1450,5922.0,607.0,2405.0,1481.0,681.0,41250.0,657.0,80200.0,Saginaw,49249.423751631846,784.4090037532635,95752.81902741511,11.507023252122847,82.87437504959924,4.817078009681771,28.31600831600832,61.58004158004158
